GST Id,Date,State Name,State Code,CGST,SGST,IGST,CESS,Total_GST,Year,Month,Region_type
743,01-03-2019,Himachal Pradesh,2,99.83,156.91,402.95,0.56,660.25,2019-01-01,1900-03-01,State
744,01-03-2019,Jammu And Kashmir,1,125.1,180.28,77.31,4.93,387.62,2019-01-01,1900-03-01,Union Territory
745,01-03-2019,Jharkhand,20,368.3,498.7,825.82,456.63,2149.4500000000003,2019-01-01,1900-03-01,State
746,01-03-2019,Karnataka,29,1709.03,2240.39,2302.19,731.03,6982.64,2019-01-01,1900-03-01,State
747,01-03-2019,Kerala,32,526.98,782.35,319.97,6.14,1635.44,2019-01-01,1900-03-01,State
748,01-03-2019,Lakshadweep,31,0.28,0.54,0.05,0.0,0.8700000000000001,2019-01-01,1900-03-01,Union Territory
749,01-03-2019,Madhya Pradesh,23,638.84,877.63,715.82,391.47,2623.76,2019-01-01,1900-03-01,State
750,01-03-2019,Maharashtra,27,4380.34,5473.85,4766.99,974.59,15595.77,2019-01-01,1900-03-01,State
751,01-03-2019,Manipur,14,18.2,26.0,1.88,0.03,46.11000000000001,2019-01-01,1900-03-01,State
752,01-03-2019,Meghalaya,17,22.19,32.14,70.31,2.14,126.78,2019-01-01,1900-03-01,State
753,01-03-2019,Mizoram,15,16.3,24.59,8.86,0.01,49.76,2019-01-01,1900-03-01,State
754,01-03-2019,Nagaland,13,16.62,22.12,5.37,1.79,45.9,2019-01-01,1900-03-01,State
755,01-03-2019,Odisha,21,605.71,782.99,766.85,470.36,2625.9100000000003,2019-01-01,1900-03-01,State
756,01-03-2019,Other Territory,97,20.14,26.71,120.08,0.0,166.93,2019-01-01,1900-03-01,State
757,01-03-2019,Puducherry,34,22.81,33.6,127.18,0.4,183.99,2019-01-01,1900-03-01,Union Territory
758,01-03-2019,Punjab,3,282.15,454.34,419.6,9.93,1166.0200000000002,2019-01-01,1900-03-01,State
759,01-03-2019,Rajasthan,8,868.36,1242.86,895.33,125.86,3132.41,2019-01-01,1900-03-01,State
760,01-03-2019,Sikkim,11,11.72,16.89,130.93,0.05,159.59000000000003,2019-01-01,1900-03-01,State
761,01-03-2019,Tamil Nadu,33,1739.84,2335.17,2152.24,713.84,6941.09,2019-01-01,1900-03-01,State
762,01-03-2019,Telangana,36,970.65,1276.45,1088.54,560.99,3896.63,2019-01-01,1900-03-01,State
763,01-03-2019,The Dadra And Nagar Haveli And Daman And Diu,38,30.53,43.64,202.76,0.18,277.11,2019-01-01,1900-03-01,State
764,01-03-2019,Tripura,16,24.31,32.97,6.3,0.32,63.9,2019-01-01,1900-03-01,State
765,01-03-2019,Uttar Pradesh,9,1239.86,1872.29,1391.67,1043.93,5547.75,2019-01-01,1900-03-01,State
766,01-03-2019,Uttarakhand,5,203.32,360.47,862.33,24.97,1451.09,2019-01-01,1900-03-01,State
767,01-03-2019,West Bengal,19,1160.83,1480.52,877.78,321.7,3840.83,2019-01-01,1900-03-01,State
768,01-04-2019,Andaman And Nicobar Islands,35,14.46,20.11,3.06,0.09,37.720000000000006,2019-01-01,1900-04-01,Union Territory
769,01-04-2019,Andhra Pradesh,28,677.65,924.03,925.24,32.27,2559.19,2019-01-01,1900-04-01,State
770,01-04-2019,Arunachal Pradesh,12,23.28,29.15,4.22,0.05,56.699999999999996,2019-01-01,1900-04-01,State
771,01-04-2019,Assam,18,276.69,406.66,193.47,55.54,932.36,2019-01-01,1900-04-01,State
772,01-04-2019,Bihar,10,318.48,566.98,120.01,161.33,1166.8,2019-01-01,1900-04-01,State
773,01-04-2019,Cbic,98,0.11,0.0,128.94,0.0,129.05,2019-01-01,1900-04-01,State
774,01-04-2019,Chandigarh,4,34.63,48.24,116.66,0.43,199.96,2019-01-01,1900-04-01,Union Territory
775,01-04-2019,Chhattisgarh,22,415.86,516.56,731.79,634.71,2298.92,2019-01-01,1900-04-01,State
776,01-04-2019,Delhi,7,912.34,1146.03,2204.46,78.43,4341.26,2019-01-01,1900-04-01,Union Territory
777,01-04-2019,Goa,30,107.64,157.34,146.9,3.34,415.21999999999997,2019-01-01,1900-04-01,State
778,01-04-2019,Gujarat,24,1849.37,2393.15,2276.55,355.0,6874.070000000001,2019-01-01,1900-04-01,State
779,01-04-2019,Haryana,6,743.37,1122.28,3168.69,337.54,5371.88,2019-01-01,1900-04-01,State
780,01-04-2019,Himachal Pradesh,2,111.09,169.26,418.78,0.99,700.12,2019-01-01,1900-04-01,State
781,01-04-2019,Jammu And Kashmir,1,116.35,198.78,63.97,3.04,382.14000000000004,2019-01-01,1900-04-01,Union Territory
782,01-04-2019,Jharkhand,20,460.7,620.0,1212.22,473.63,2766.55,2019-01-01,1900-04-01,State
783,01-04-2019,Karnataka,29,1913.58,2482.98,2651.14,957.2,8004.899999999999,2019-01-01,1900-04-01,State
784,01-04-2019,Kerala,32,509.12,843.69,408.83,4.55,1766.1899999999998,2019-01-01,1900-04-01,State
785,01-04-2019,Lakshadweep,31,1.26,1.43,0.09,0.0,2.78,2019-01-01,1900-04-01,Union Territory
786,01-04-2019,Madhya Pradesh,23,623.51,841.43,709.08,451.68,2625.7,2019-01-01,1900-04-01,State
787,01-04-2019,Maharashtra,27,4717.14,5860.1,6369.62,1176.18,18123.04,2019-01-01,1900-04-01,State
788,01-04-2019,Manipur,14,14.09,20.57,2.56,0.02,37.24,2019-01-01,1900-04-01,State
789,01-04-2019,Meghalaya,17,30.78,41.57,95.17,0.87,168.39,2019-01-01,1900-04-01,State
790,01-04-2019,Mizoram,15,9.87,13.68,11.52,0.0,35.06999999999999,2019-01-01,1900-04-01,State
791,01-04-2019,Nagaland,13,8.03,12.78,6.22,1.89,28.919999999999998,2019-01-01,1900-04-01,State
792,01-04-2019,Odisha,21,671.98,927.6,770.01,586.01,2955.6000000000004,2019-01-01,1900-04-01,State
793,01-04-2019,Other Territory,97,16.34,36.78,125.88,0.0,179.0,2019-01-01,1900-04-01,State
794,01-04-2019,Puducherry,34,20.58,32.03,119.67,0.99,173.27,2019-01-01,1900-04-01,Union Territory
795,01-04-2019,Punjab,3,365.44,553.87,438.87,16.1,1374.2799999999997,2019-01-01,1900-04-01,State
796,01-04-2019,Rajasthan,8,815.99,1073.25,878.1,128.7,2896.04,2019-01-01,1900-04-01,State
797,01-04-2019,Sikkim,11,16.77,27.5,121.13,0.19,165.58999999999997,2019-01-01,1900-04-01,State
798,01-04-2019,Tamil Nadu,33,1678.87,2415.16,2122.18,554.93,6771.139999999999,2019-01-01,1900-04-01,State
799,01-04-2019,Telangana,36,834.28,1144.78,997.16,533.7,3509.92,2019-01-01,1900-04-01,State
800,01-04-2019,The Dadra And Nagar Haveli And Daman And Diu,38,28.56,39.3,208.97,0.07,276.9,2019-01-01,1900-04-01,State
801,01-04-2019,Tripura,16,20.28,34.68,5.92,0.13,61.010000000000005,2019-01-01,1900-04-01,State
802,01-04-2019,Uttar Pradesh,9,1395.59,2160.23,1650.51,1103.45,6309.78,2019-01-01,1900-04-01,State
803,01-04-2019,Uttarakhand,5,218.8,369.64,1004.96,23.89,1617.2900000000002,2019-01-01,1900-04-01,State
804,01-04-2019,West Bengal,19,1190.21,1549.62,1031.28,438.22,4209.33,2019-01-01,1900-04-01,State
805,01-05-2019,Andaman And Nicobar Islands,35,14.28,22.52,2.37,0.25,39.419999999999995,2019-01-01,1900-05-01,Union Territory
806,01-05-2019,Andhra Pradesh,28,528.4,776.9,803.85,33.23,2142.38,2019-01-01,1900-05-01,State
807,01-05-2019,Arunachal Pradesh,12,12.87,17.0,6.18,0.49,36.54,2019-01-01,1900-05-01,State
808,01-05-2019,Assam,18,225.32,326.59,192.1,25.6,769.61,2019-01-01,1900-05-01,State
809,01-05-2019,Bihar,10,232.45,466.71,119.37,163.06,981.5899999999999,2019-01-01,1900-05-01,State
810,01-05-2019,Cbic,98,0.0,0.0,50.85,0.0,50.85,2019-01-01,1900-05-01,State
811,01-05-2019,Chandigarh,4,28.63,41.79,75.65,0.6,146.67,2019-01-01,1900-05-01,Union Territory
812,01-05-2019,Chhattisgarh,22,341.05,434.66,695.13,528.1,1998.94,2019-01-01,1900-05-01,State
813,01-05-2019,Delhi,7,765.43,966.69,1840.76,90.85,3663.73,2019-01-01,1900-05-01,Union Territory
814,01-05-2019,Goa,30,87.54,128.43,128.6,4.17,348.74000000000007,2019-01-01,1900-05-01,State
815,01-05-2019,Gujarat,24,1815.07,2316.94,2145.97,330.84,6608.82,2019-01-01,1900-05-01,State
816,01-05-2019,Haryana,6,781.03,1125.4,2418.14,299.44,4624.009999999999,2019-01-01,1900-05-01,State
817,01-05-2019,Himachal Pradesh,2,85.45,129.98,423.2,1.28,639.91,2019-01-01,1900-05-01,State
818,01-05-2019,Jammu And Kashmir,1,80.04,147.32,78.16,5.77,311.28999999999996,2019-01-01,1900-05-01,Union Territory
819,01-05-2019,Jharkhand,20,298.97,433.29,668.49,487.16,1887.91,2019-01-01,1900-05-01,State
820,01-05-2019,Karnataka,29,1490.5,2002.47,2223.46,692.27,6408.700000000001,2019-01-01,1900-05-01,State
821,01-05-2019,Kerala,32,451.85,720.85,257.42,3.24,1433.3600000000001,2019-01-01,1900-05-01,State
822,01-05-2019,Lakshadweep,31,0.16,0.16,0.01,0.0,0.33,2019-01-01,1900-05-01,Union Territory
823,01-05-2019,Madhya Pradesh,23,485.89,699.13,643.84,422.43,2251.29,2019-01-01,1900-05-01,State
824,01-05-2019,Maharashtra,27,3946.98,4885.89,4341.56,959.94,14134.37,2019-01-01,1900-05-01,State
825,01-05-2019,Manipur,14,10.68,16.95,1.69,0.06,29.38,2019-01-01,1900-05-01,State
826,01-05-2019,Meghalaya,17,18.58,27.39,84.55,0.43,130.95,2019-01-01,1900-05-01,State
827,01-05-2019,Mizoram,15,6.81,11.99,3.33,0.0,22.130000000000003,2019-01-01,1900-05-01,State
828,01-05-2019,Nagaland,13,6.85,10.34,5.17,1.27,23.63,2019-01-01,1900-05-01,State
829,01-05-2019,Odisha,21,434.77,589.3,591.62,524.68,2140.37,2019-01-01,1900-05-01,State
830,01-05-2019,Other Territory,97,12.98,17.39,103.07,0.0,133.44,2019-01-01,1900-05-01,State
831,01-05-2019,Puducherry,34,17.76,27.81,98.45,0.18,144.20000000000002,2019-01-01,1900-05-01,Union Territory
832,01-05-2019,Punjab,3,308.26,499.79,516.2,23.6,1347.85,2019-01-01,1900-05-01,State
833,01-05-2019,Rajasthan,8,712.74,988.26,913.26,133.71,2747.9700000000003,2019-01-01,1900-05-01,State
834,01-05-2019,Sikkim,11,13.74,20.35,158.94,0.05,193.08,2019-01-01,1900-05-01,State
835,01-05-2019,Tamil Nadu,33,1515.14,2149.51,1664.18,489.12,5817.950000000001,2019-01-01,1900-05-01,State
836,01-05-2019,Telangana,36,680.19,953.56,874.75,542.81,3051.31,2019-01-01,1900-05-01,State
837,01-05-2019,The Dadra And Nagar Haveli And Daman And Diu,38,22.09,36.59,169.85,0.19,228.72,2019-01-01,1900-05-01,State
838,01-05-2019,Tripura,16,17.13,26.09,6.89,0.17,50.28,2019-01-01,1900-05-01,State
839,01-05-2019,Uttar Pradesh,9,1103.3,1709.38,1246.24,1037.27,5096.1900000000005,2019-01-01,1900-05-01,State
840,01-05-2019,Uttarakhand,5,192.42,345.22,694.98,15.09,1247.7099999999998,2019-01-01,1900-05-01,State
841,01-05-2019,West Bengal,19,1065.62,1389.58,767.23,354.48,3576.91,2019-01-01,1900-05-01,State
842,01-06-2019,Andaman And Nicobar Islands,35,6.74,10.15,3.8,0.14,20.830000000000002,2019-01-01,1900-06-01,Union Territory
843,01-06-2019,Andhra Pradesh,28,538.82,760.43,898.66,33.64,2231.5499999999997,2019-01-01,1900-06-01,State
844,01-06-2019,Arunachal Pradesh,12,19.03,24.4,4.64,0.01,48.08,2019-01-01,1900-06-01,State
845,01-06-2019,Assam,18,212.47,309.8,228.69,46.62,797.58,2019-01-01,1900-06-01,State
846,01-06-2019,Bihar,10,227.22,487.81,114.06,174.24,1003.3299999999999,2019-01-01,1900-06-01,State
847,01-06-2019,Cbic,98,0.0,0.0,60.56,0.0,60.56,2019-01-01,1900-06-01,State
848,01-06-2019,Chandigarh,4,30.05,43.29,84.18,0.45,157.97,2019-01-01,1900-06-01,Union Territory
849,01-06-2019,Chhattisgarh,22,394.74,497.44,654.17,546.31,2092.66,2019-01-01,1900-06-01,State
850,01-06-2019,Delhi,7,728.97,938.35,1838.09,89.97,3595.3799999999997,2019-01-01,1900-06-01,Union Territory
851,01-06-2019,Goa,30,80.64,120.45,133.55,3.57,338.21,2019-01-01,1900-06-01,State
852,01-06-2019,Gujarat,24,1783.61,2273.63,2020.84,346.26,6424.34,2019-01-01,1900-06-01,State
853,01-06-2019,Haryana,6,855.06,1182.2,2525.82,325.75,4888.83,2019-01-01,1900-06-01,State
854,01-06-2019,Himachal Pradesh,2,97.18,152.92,445.98,1.22,697.3000000000001,2019-01-01,1900-06-01,State
855,01-06-2019,Jammu And Kashmir,1,85.25,148.83,82.84,5.47,322.39000000000004,2019-01-01,1900-06-01,Union Territory
856,01-06-2019,Jharkhand,20,279.47,407.09,684.69,439.49,1810.74,2019-01-01,1900-06-01,State
857,01-06-2019,Karnataka,29,1514.8,2050.07,2236.47,857.89,6659.2300000000005,2019-01-01,1900-06-01,State
858,01-06-2019,Kerala,32,495.48,806.73,260.06,5.3,1567.57,2019-01-01,1900-06-01,State
859,01-06-2019,Lakshadweep,31,0.32,0.33,0.04,0.0,0.6900000000000001,2019-01-01,1900-06-01,Union Territory
860,01-06-2019,Madhya Pradesh,23,473.94,700.56,603.48,434.47,2212.45,2019-01-01,1900-06-01,State
861,01-06-2019,Maharashtra,27,4246.18,5208.05,4702.24,986.64,15143.109999999999,2019-01-01,1900-06-01,State
862,01-06-2019,Manipur,14,8.34,15.36,1.64,0.11,25.45,2019-01-01,1900-06-01,State
863,01-06-2019,Meghalaya,17,18.38,29.68,75.48,0.69,124.23,2019-01-01,1900-06-01,State
864,01-06-2019,Mizoram,15,5.22,8.88,9.84,0.03,23.970000000000002,2019-01-01,1900-06-01,State
865,01-06-2019,Nagaland,13,4.9,8.71,4.99,1.26,19.860000000000003,2019-01-01,1900-06-01,State
866,01-06-2019,Odisha,21,603.39,804.49,970.69,544.9,2923.4700000000003,2019-01-01,1900-06-01,State
867,01-06-2019,Other Territory,97,14.57,26.01,125.85,0.0,166.43,2019-01-01,1900-06-01,State
868,01-06-2019,Puducherry,34,17.55,29.16,88.45,0.1,135.26,2019-01-01,1900-06-01,Union Territory
869,01-06-2019,Punjab,3,262.43,481.57,480.14,23.89,1248.03,2019-01-01,1900-06-01,State
870,01-06-2019,Rajasthan,8,698.94,984.4,859.72,139.94,2683.0000000000005,2019-01-01,1900-06-01,State
871,01-06-2019,Sikkim,11,11.02,15.85,166.32,0.11,193.3,2019-01-01,1900-06-01,State
872,01-06-2019,Tamil Nadu,33,1522.35,2180.29,1648.53,529.78,5880.95,2019-01-01,1900-06-01,State
873,01-06-2019,Telangana,36,710.83,980.45,875.75,598.58,3165.61,2019-01-01,1900-06-01,State
874,01-06-2019,The Dadra And Nagar Haveli And Daman And Diu,38,24.68,38.76,188.07,0.13,251.64,2019-01-01,1900-06-01,State
875,01-06-2019,Tripura,16,17.52,33.64,6.64,0.13,57.93,2019-01-01,1900-06-01,State
876,01-06-2019,Uttar Pradesh,9,1163.48,1861.6,1270.01,1071.33,5366.42,2019-01-01,1900-06-01,State
877,01-06-2019,Uttarakhand,5,191.21,350.15,669.5,20.75,1231.6100000000001,2019-01-01,1900-06-01,State
878,01-06-2019,West Bengal,19,1021.66,1371.96,767.27,352.65,3513.54,2019-01-01,1900-06-01,State
879,01-07-2019,Andaman And Nicobar Islands,35,7.94,11.91,2.42,0.13,22.400000000000002,2019-01-01,1900-07-01,Union Territory
880,01-07-2019,Andhra Pradesh,28,514.29,746.63,847.83,29.65,2138.4,2019-01-01,1900-07-01,State
881,01-07-2019,Arunachal Pradesh,12,18.34,25.68,4.43,0.26,48.709999999999994,2019-01-01,1900-07-01,State
882,01-07-2019,Assam,18,227.27,321.71,207.08,38.59,794.6500000000001,2019-01-01,1900-07-01,State
883,01-07-2019,Bihar,10,260.33,529.73,146.36,224.02,1160.44,2019-01-01,1900-07-01,State
884,01-07-2019,Cbic,98,0.0,0.0,59.42,0.0,59.42,2019-01-01,1900-07-01,State
885,01-07-2019,Chandigarh,4,31.09,49.17,74.53,1.17,155.96,2019-01-01,1900-07-01,Union Territory
886,01-07-2019,Chhattisgarh,22,379.32,482.19,641.28,499.58,2002.37,2019-01-01,1900-07-01,State
887,01-07-2019,Delhi,7,717.24,948.19,1651.55,89.25,3406.23,2019-01-01,1900-07-01,Union Territory
888,01-07-2019,Goa,30,76.87,119.44,162.32,2.63,361.26,2019-01-01,1900-07-01,State
889,01-07-2019,Gujarat,24,1691.37,2214.21,2143.84,361.95,6411.37,2019-01-01,1900-07-01,State
890,01-07-2019,Haryana,6,719.55,1070.46,2535.34,291.39,4616.740000000001,2019-01-01,1900-07-01,State
891,01-07-2019,Himachal Pradesh,2,103.16,154.75,414.01,5.29,677.2099999999999,2019-01-01,1900-07-01,State
892,01-07-2019,Jammu And Kashmir,1,90.81,164.29,102.02,5.52,362.64,2019-01-01,1900-07-01,Union Territory
893,01-07-2019,Jharkhand,20,306.29,431.11,693.92,424.17,1855.4900000000002,2019-01-01,1900-07-01,State
894,01-07-2019,Karnataka,29,1609.44,2152.0,2354.19,972.87,7088.5,2019-01-01,1900-07-01,State
895,01-07-2019,Kerala,32,474.14,757.52,265.63,15.08,1512.37,2019-01-01,1900-07-01,State
896,01-07-2019,Lakshadweep,31,0.91,1.19,0.02,0.0,2.12,2019-01-01,1900-07-01,Union Territory
897,01-07-2019,Madhya Pradesh,23,517.41,741.58,573.41,449.28,2281.6800000000003,2019-01-01,1900-07-01,State
898,01-07-2019,Maharashtra,27,3816.41,4802.5,5458.42,1024.49,15101.82,2019-01-01,1900-07-01,State
899,01-07-2019,Manipur,14,12.24,19.61,1.55,0.18,33.58,2019-01-01,1900-07-01,State
900,01-07-2019,Meghalaya,17,17.21,26.5,60.3,0.37,104.38,2019-01-01,1900-07-01,State
901,01-07-2019,Mizoram,15,3.73,7.2,8.05,0.05,19.03,2019-01-01,1900-07-01,State
902,01-07-2019,Nagaland,13,7.01,9.48,5.66,0.72,22.87,2019-01-01,1900-07-01,State
903,01-07-2019,Odisha,21,518.11,702.44,742.21,531.61,2494.3700000000003,2019-01-01,1900-07-01,State
904,01-07-2019,Other Territory,97,13.17,24.94,120.14,0.0,158.25,2019-01-01,1900-07-01,State
905,01-07-2019,Puducherry,34,19.36,30.18,94.75,0.24,144.53,2019-01-01,1900-07-01,Union Territory
906,01-07-2019,Punjab,3,293.59,498.6,456.23,22.97,1271.39,2019-01-01,1900-07-01,State
907,01-07-2019,Rajasthan,8,733.64,997.01,842.17,125.75,2698.57,2019-01-01,1900-07-01,State
908,01-07-2019,Sikkim,11,14.57,21.08,164.86,0.18,200.69000000000003,2019-01-01,1900-07-01,State
909,01-07-2019,Tamil Nadu,33,1552.98,2270.62,1746.29,514.27,6084.16,2019-01-01,1900-07-01,State
910,01-07-2019,Telangana,36,696.92,1003.27,884.5,578.4,3163.09,2019-01-01,1900-07-01,State
911,01-07-2019,The Dadra And Nagar Haveli And Daman And Diu,38,25.11,35.84,178.6,0.11,239.66000000000003,2019-01-01,1900-07-01,State
912,01-07-2019,Tripura,16,17.07,25.66,5.82,0.11,48.660000000000004,2019-01-01,1900-07-01,State
913,01-07-2019,Uttar Pradesh,9,1208.79,1899.73,1184.68,1128.75,5421.95,2019-01-01,1900-07-01,State
914,01-07-2019,Uttarakhand,5,194.08,339.75,736.23,18.84,1288.8999999999999,2019-01-01,1900-07-01,State
915,01-07-2019,West Bengal,19,1021.81,1371.31,796.16,396.41,3585.6899999999996,2019-01-01,1900-07-01,State
916,01-08-2019,Andaman And Nicobar Islands,35,9.97,17.11,3.26,0.14,30.479999999999997,2019-01-01,1900-08-01,Union Territory
917,01-08-2019,Andhra Pradesh,28,499.97,700.28,892.84,22.04,2115.13,2019-01-01,1900-08-01,State
918,01-08-2019,Arunachal Pradesh,12,16.45,20.53,7.76,0.02,44.760000000000005,2019-01-01,1900-08-01,State
919,01-08-2019,Assam,18,216.08,290.45,229.63,32.05,768.2099999999999,2019-01-01,1900-08-01,State
920,01-08-2019,Bihar,10,255.93,453.33,115.14,156.95,981.3499999999999,2019-01-01,1900-08-01,State
921,01-08-2019,Cbic,98,0.0,0.0,99.5,0.0,99.5,2019-01-01,1900-08-01,State
922,01-08-2019,Chandigarh,4,32.9,44.49,82.29,0.4,160.08,2019-01-01,1900-08-01,Union Territory
923,01-08-2019,Chhattisgarh,22,344.14,430.56,604.33,493.71,1872.7400000000002,2019-01-01,1900-08-01,State
924,01-08-2019,Delhi,7,731.94,943.45,1736.99,104.81,3517.19,2019-01-01,1900-08-01,Union Territory
925,01-08-2019,Goa,30,74.47,106.23,142.58,1.25,324.53,2019-01-01,1900-08-01,State
926,01-08-2019,Gujarat,24,1668.29,2100.58,2072.55,343.14,6184.56,2019-01-01,1900-08-01,State
927,01-08-2019,Haryana,6,785.37,1138.24,2269.82,280.51,4473.9400000000005,2019-01-01,1900-08-01,State
928,01-08-2019,Himachal Pradesh,2,97.09,145.62,431.75,1.47,675.9300000000001,2019-01-01,1900-08-01,State
929,01-08-2019,Jammu And Kashmir,1,65.89,111.46,119.84,4.83,302.02,2019-01-01,1900-08-01,Union Territory
930,01-08-2019,Jharkhand,20,320.7,435.54,608.37,405.67,1770.2800000000002,2019-01-01,1900-08-01,State
931,01-08-2019,Karnataka,29,1526.77,2096.53,1921.32,656.19,6200.8099999999995,2019-01-01,1900-08-01,State
932,01-08-2019,Kerala,32,496.8,764.03,308.1,12.96,1581.8899999999999,2019-01-01,1900-08-01,State
933,01-08-2019,Lakshadweep,31,0.37,1.04,0.03,0.0,1.4400000000000002,2019-01-01,1900-08-01,Union Territory
934,01-08-2019,Madhya Pradesh,23,507.87,690.58,609.21,447.2,2254.86,2019-01-01,1900-08-01,State
935,01-08-2019,Maharashtra,27,3716.21,4690.58,4181.44,819.09,13407.32,2019-01-01,1900-08-01,State
936,01-08-2019,Manipur,14,13.15,20.92,2.36,0.12,36.55,2019-01-01,1900-08-01,State
937,01-08-2019,Meghalaya,17,19.71,26.67,70.2,0.32,116.9,2019-01-01,1900-08-01,State
938,01-08-2019,Mizoram,15,6.18,12.96,8.61,0.06,27.81,2019-01-01,1900-08-01,State
939,01-08-2019,Nagaland,13,9.37,11.84,4.63,1.01,26.85,2019-01-01,1900-08-01,State
940,01-08-2019,Odisha,21,534.68,698.47,815.17,448.91,2497.23,2019-01-01,1900-08-01,State
941,01-08-2019,Other Territory,97,11.79,14.65,143.2,0.0,169.64,2019-01-01,1900-08-01,State
942,01-08-2019,Puducherry,34,19.66,31.7,108.05,1.11,160.52,2019-01-01,1900-08-01,Union Territory
943,01-08-2019,Punjab,3,294.92,494.53,450.65,15.26,1255.36,2019-01-01,1900-08-01,State
944,01-08-2019,Rajasthan,8,717.18,954.28,756.57,122.08,2550.11,2019-01-01,1900-08-01,State
945,01-08-2019,Sikkim,11,11.11,14.41,137.88,0.01,163.41,2019-01-01,1900-08-01,State
946,01-08-2019,Tamil Nadu,33,1600.37,2318.38,1688.08,366.51,5973.34,2019-01-01,1900-08-01,State
947,01-08-2019,Telangana,36,734.68,993.63,853.87,476.47,3058.6499999999996,2019-01-01,1900-08-01,State
948,01-08-2019,The Dadra And Nagar Haveli And Daman And Diu,38,26.51,38.25,197.25,0.13,262.14,2019-01-01,1900-08-01,State
949,01-08-2019,Tripura,16,21.57,30.57,5.77,0.24,58.15,2019-01-01,1900-08-01,State
950,01-08-2019,Uttar Pradesh,9,1131.84,1724.6,1206.34,912.67,4975.45,2019-01-01,1900-08-01,State
951,01-08-2019,Uttarakhand,5,187.71,316.23,423.05,14.1,941.09,2019-01-01,1900-08-01,State
952,01-08-2019,West Bengal,19,1025.01,1356.46,831.64,290.12,3503.23,2019-01-01,1900-08-01,State
953,01-09-2019,Andaman And Nicobar Islands,35,6.58,10.02,2.15,0.0,18.75,2019-01-01,1900-09-01,Union Territory
954,01-09-2019,Andhra Pradesh,28,473.74,660.46,746.16,104.61,1984.97,2019-01-01,1900-09-01,State
955,01-09-2019,Arunachal Pradesh,12,17.57,23.08,3.44,0.22,44.309999999999995,2019-01-01,1900-09-01,State
956,01-09-2019,Assam,18,242.51,324.17,245.09,36.68,848.45,2019-01-01,1900-09-01,State
957,01-09-2019,Bihar,10,246.12,447.66,107.12,184.8,985.7,2019-01-01,1900-09-01,State
958,01-09-2019,Cbic,98,0.0,0.0,34.8,0.0,34.8,2019-01-01,1900-09-01,State
959,01-09-2019,Chandigarh,4,28.68,41.26,86.47,0.1,156.51,2019-01-01,1900-09-01,Union Territory
960,01-09-2019,Chhattisgarh,22,295.31,375.2,438.94,380.14,1489.5900000000001,2019-01-01,1900-09-01,State
961,01-09-2019,Delhi,7,707.03,924.2,1667.67,86.97,3385.87,2019-01-01,1900-09-01,Union Territory
962,01-09-2019,Goa,30,71.63,109.5,127.58,2.76,311.46999999999997,2019-01-01,1900-09-01,State
963,01-09-2019,Gujarat,24,1543.19,1932.12,1901.53,363.69,5740.53,2019-01-01,1900-09-01,State
964,01-09-2019,Haryana,6,720.31,1053.43,2053.93,281.99,4109.66,2019-01-01,1900-09-01,State
965,01-09-2019,Himachal Pradesh,2,89.32,135.04,383.62,0.91,608.89,2019-01-01,1900-09-01,State
966,01-09-2019,Jammu And Kashmir,1,62.12,99.43,117.47,2.7,281.71999999999997,2019-01-01,1900-09-01,Union Territory
967,01-09-2019,Jharkhand,20,279.61,374.93,462.73,391.67,1508.94,2019-01-01,1900-09-01,State
968,01-09-2019,Karnataka,29,1522.24,2061.76,1985.98,779.88,6349.86,2019-01-01,1900-09-01,State
969,01-09-2019,Kerala,32,441.28,687.19,258.97,5.72,1393.16,2019-01-01,1900-09-01,State
970,01-09-2019,Lakshadweep,31,0.74,0.84,0.09,0.0,1.6700000000000002,2019-01-01,1900-09-01,Union Territory
